chromosome	start	stop	L1	L2	L3	L4	L5	L6	L7	L8	L9	L10	L11	L12	L13	L14	L15	phylogeny	sites	length	origin
APscaff0008ScX6Gil_3HRSCAF92	6664455	6672248	-1806.144614	-1806.144318	-1804.221319	-1806.144332	-1806.144357	-1805.622545	-1801.201691	-1799.803281	-1801.201962	-1804.715544	-1804.722314	-1804.715439	-1805.622734	-1806.144835	-1806.144563	C	1898	255	others
APscaff0008ScX6Gil_3HRSCAF92	6674435	6685995	-5877.152448	-5882.844548	-5871.798542	-5883.251486	-5881.6531	-5874.252071	-5877.657477	-5871.391536	-5873.854917	-5873.87497	-5868.691765	-5873.702199	-5873.703881	-5876.819058	-5881.258987	A	5727	716	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	6859762	6870365	-6094.170467	-6094.824374	-6092.193524	-6094.046951	-6094.04422	-6094.0468	-6094.115704	-6091.479951	-6093.582179	-6092.389919	-6092.194778	-6092.426139	-6094.358944	-6094.182771	-6094.357503	A	5356	659	others
APscaff0008ScX6Gil_3HRSCAF92	7240971	7254935	-4360.979674	-4366.283212	-4356.855162	-4362.933645	-4359.264281	-4357.949575	-4366.26489	-4362.344407	-4366.595	-4356.138198	-4357.946077	-4360.980582	-4357.544029	-4364.294843	-4364.309778	A	3508	459	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7256255	7262070	-5774.524665	-5776.997761	-5776.425044	-5778.49185	-5780.389342	-5780.220575	-5774.314435	-5771.975949	-5770.636888	-5777.306354	-5775.339448	-5774.941684	-5775.9383	-5772.49685	-5773.807717	A	3972	563	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7350304	7350894	-1664.185332	-1663.285503	-1662.949574	-1663.285503	-1664.185332	-1662.949573	-1663.285503	-1662.949574	-1664.185332	-1664.185332	-1662.949573	-1663.285503	-1662.949574	-1664.185328	-1663.285502	L	968	320	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7373716	7377761	-1972.532734	-1969.248249	-1969.876933	-1967.747263	-1972.651218	-1969.246914	-1960.060286	-1959.433706	-1957.029772	-1973.637805	-1974.109939	-1975.142705	-1970.902709	-1967.758051	-1970.980459	B	1895	339	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7379349	7382757	-1293.035464	-1295.589162	-1299.442635	-1295.333151	-1295.346803	-1298.345264	-1293.007348	-1296.396955	-1292.482252	-1296.717478	-1299.442296	-1298.993929	-1299.442328	-1293.035596	-1298.872701	A	1980	220	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7395746	7402618	-2315.333076	-2316.640139	-2316.700115	-2316.640139	-2315.333076	-2316.700115	-2316.640135	-2316.700115	-2315.333076	-2315.333079	-2316.700113	-2316.640139	-2316.700115	-2315.333076	-2316.640135	K	1002	222	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7418701	7427245	-5332.690946	-5331.700972	-5330.101281	-5332.808651	-5333.560606	-5333.534898	-5330.766996	-5328.475167	-5330.350296	-5330.345007	-5328.818317	-5329.166571	-5330.819634	-5330.536516	-5329.979823	A	2692	402	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7640949	7642583	-2802.20749	-2784.9446	-2799.680585	-2786.385862	-2800.949708	-2799.719643	-2780.412238	-2786.706494	-2787.685546	-2797.803941	-2795.132129	-2789.420764	-2801.08917	-2801.859882	-2794.588466	A	2095	276	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7892160	7905278	-6650.578941	-6650.817192	-6654.641421	-6650.034471	-6650.409515	-6650.413448	-6649.033998	-6654.610683	-6649.176038	-6656.490625	-6654.638357	-6656.80312	-6651.010444	-6651.025983	-6650.995553	D	5846	1089	others
APscaff0008ScX6Gil_3HRSCAF92	7948862	7952198	-3815.815487	-3816.882549	-3816.113903	-3815.657351	-3815.655429	-3815.081316	-3816.238586	-3815.90924	-3815.517027	-3816.228121	-3816.037265	-3816.240527	-3812.936028	-3812.943799	-3813.560071	A	2119	335	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	7957240	7967397	-4911.688412	-4919.805029	-4918.194548	-4921.555144	-4912.999109	-4920.361017	-4921.406499	-4918.459046	-4914.619801	-4908.333218	-4914.350748	-4913.286584	-4920.361054	-4914.620183	-4919.805066	A	4701	650	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8036960	8054450	-5464.925729	-5468.884919	-5466.125861	-5468.884526	-5468.884542	-5468.884542	-5468.88431	-5466.125849	-5464.92575	-5466.065791	-5466.053429	-5466.065811	-5464.85519	-5464.790672	-5464.855252	A	3311	704	others
APscaff0008ScX6Gil_3HRSCAF92	8116761	8119905	-3725.857169	-3727.821713	-3716.702155	-3725.37314	-3723.98101	-3719.981037	-3726.023614	-3716.397242	-3725.28827	-3725.879351	-3716.038873	-3728.245735	-3719.893538	-3724.418106	-3726.473345	A	3241	381	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8123909	8159248	-10188.17507	-10187.94159	-10172.13431	-10184.97662	-10185.58293	-10173.46653	-10187.71392	-10180.29229	-10187.48273	-10185.28135	-10181.16554	-10183.16052	-10169.02004	-10180.97172	-10178.96207	A	6613	927	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8253260	8254039	-3122.385906	-3119.599174	-3111.278134	-3118.115288	-3118.067362	-3109.619123	-3120.435322	-3116.138552	-3120.922428	-3122.223533	-3117.675368	-3119.359438	-3110.129658	-3117.872243	-3117.129038	A	2457	284	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8282721	8283301	-548.8888774	-548.8952452	-548.001292	-548.8952452	-548.8888774	-548.001287	-548.8952437	-548.001292	-548.8888774	-548.8888688	-548.001287	-548.8952452	-548.0013029	-548.8889083	-548.8952449	L	244	79	others
APscaff0008ScX6Gil_3HRSCAF92	8287446	8289353	-4039.666121	-4025.123615	-4031.287457	-4020.401251	-4033.788908	-4030.513485	-4017.04741	-4027.445211	-4029.678309	-4038.174361	-4031.895207	-4036.919166	-4034.036872	-4037.514806	-4036.963708	A	3543	449	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8319456	8329104	-1543.016487	-1539.316922	-1539.275205	-1541.881146	-1541.669743	-1541.557686	-1541.878837	-1539.570617	-1543.313633	-1538.608528	-1538.629571	-1536.248651	-1542.909475	-1543.277573	-1540.663673	J	1323	336	others
APscaff0008ScX6Gil_3HRSCAF92	8330329	8334135	-10114.21902	-10126.607	-10118.25965	-10112.37841	-10107.44162	-10108.21808	-10121.22294	-10116.77144	-10113.2047	-10122.2874	-10121.89688	-10128.21686	-10116.73863	-10115.12943	-10121.81033	F	7198	1045	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8361757	8383547	-8025.064077	-8029.352109	-8016.328107	-8026.958566	-8026.958603	-8026.958801	-8028.844339	-8016.243025	-8024.661303	-8012.930298	-8012.631842	-8012.93023	-8027.968961	-8025.064088	-8027.958055	A	6776	1052	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8387073	8387585	-1684.479212	-1685.583374	-1683.959314	-1683.825778	-1683.581012	-1683.518178	-1684.538815	-1683.445274	-1683.697258	-1683.447657	-1682.817364	-1683.865309	-1679.258719	-1678.735299	-1679.258706	B	1145	149	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8389655	8391232	-5901.942962	-5905.862416	-5888.424845	-5901.205983	-5899.686697	-5886.387931	-5904.552994	-5890.552086	-5900.983927	-5899.16932	-5888.120468	-5900.793655	-5888.897108	-5900.434828	-5902.864187	E	3049	517	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8423970	8426659	-1564.933439	-1565.702622	-1553.824918	-1563.86662	-1563.790527	-1563.866481	-1558.078525	-1553.019449	-1558.078449	-1560.961861	-1552.1171	-1561.112084	-1565.702673	-1565.702681	-1565.702751	A	1767	216	others
APscaff0008ScX6Gil_3HRSCAF92	8475219	8475746	-1622.35015	-1620.212645	-1620.370534	-1620.212645	-1622.35015	-1620.370534	-1620.212624	-1620.370534	-1622.35015	-1622.35015	-1620.370534	-1620.212645	-1620.37055	-1622.350148	-1620.212675	L	725	225	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8569012	8577180	-3426.54104	-3434.085732	-3436.677586	-3434.080594	-3434.083506	-3434.080666	-3434.085744	-3436.677627	-3426.540206	-3436.677513	-3436.678362	-3436.677597	-3426.872325	-3426.543262	-3426.872336	C	3669	675	others
APscaff0008ScX6Gil_3HRSCAF92	8591915	8598784	-4910.699801	-4908.002675	-4901.634616	-4903.624962	-4904.070874	-4898.993513	-4908.321118	-4908.355617	-4912.950538	-4907.941655	-4906.255962	-4910.219906	-4897.927561	-4903.135188	-4903.034713	B	3600	484	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8620431	8628231	-4265.762198	-4277.729773	-4275.771887	-4275.745615	-4270.745664	-4275.745554	-4276.565624	-4274.631434	-4268.837258	-4267.664566	-4270.383991	-4270.383975	-4273.354731	-4270.01603	-4273.137126	A	2978	412	others
APscaff0008ScX6Gil_3HRSCAF92	8644310	8644744	-1505.142946	-1503.478478	-1502.839323	-1504.283947	-1504.716659	-1501.700544	-1505.453064	-1505.009007	-1505.102171	-1504.402957	-1503.665459	-1502.938092	-1501.820496	-1502.783873	-1501.579381	D	873	128	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8688754	8690284	-1633.862041	-1626.275005	-1629.204084	-1626.274992	-1628.000656	-1623.879225	-1625.561932	-1631.442575	-1632.128339	-1633.862094	-1632.417898	-1632.754067	-1629.204315	-1633.862093	-1632.754008	A	1648	198	others
APscaff0008ScX6Gil_3HRSCAF92	8756663	8764170	-1345.484869	-1340.664069	-1336.135649	-1341.915943	-1341.916157	-1334.403569	-1344.366804	-1340.843582	-1344.367015	-1345.278814	-1341.573946	-1340.664103	-1336.135722	-1345.484525	-1340.663841	A	1827	203	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	8790991	8803351	-4773.989848	-4767.181278	-4773.205973	-4764.025232	-4764.025247	-4764.025198	-4766.672062	-4772.741171	-4773.542246	-4771.573043	-4771.573171	-4771.572995	-4773.985186	-4773.989885	-4774.099928	A	4938	673	others
APscaff0008ScX6Gil_3HRSCAF92	8806756	8808105	-4153.082498	-4147.423529	-4138.71026	-4151.119973	-4153.082824	-4147.8922	-4142.305211	-4139.098226	-4143.903451	-4150.524571	-4140.648349	-4146.868912	-4146.441	-4150.533611	-4147.085343	A	3970	448	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8936742	8938303	-3403.111441	-3404.842086	-3402.80718	-3401.649563	-3400.928826	-3399.248792	-3405.058388	-3407.68702	-3405.685374	-3402.491567	-3407.182056	-3406.444507	-3402.439556	-3405.223876	-3406.962266	E	2341	436	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	8998429	9003556	-3848.561923	-3847.130364	-3848.096191	-3844.837172	-3846.020591	-3847.923024	-3835.44443	-3835.521052	-3835.974206	-3844.536662	-3844.031349	-3845.819772	-3852.320636	-3850.713419	-3851.035722	D	2460	434	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9072252	9077994	-21103.9282	-21096.17092	-21013.46142	-21053.01414	-21054.01633	-21010.43561	-21089.08186	-21044.21478	-21091.57992	-21102.49222	-21050.83391	-21101.03149	-21039.06832	-21087.30574	-21086.2158	D	10009	1899	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9146309	9154401	-4704.033099	-4715.62409	-4713.914009	-4710.855744	-4709.77006	-4710.856035	-4713.321714	-4713.106557	-4707.130396	-4709.728488	-4713.913592	-4715.410637	-4711.171004	-4709.442246	-4711.170141	A	3441	497	others
APscaff0008ScX6Gil_3HRSCAF92	9210027	9221668	-4407.243396	-4411.050071	-4408.245633	-4407.151764	-4407.245916	-4407.246137	-4403.32088	-4403.321385	-4403.320821	-4407.245395	-4408.245462	-4411.170743	-4411.171483	-4411.04896	-4411.170737	C	6108	903	others
APscaff0008ScX6Gil_3HRSCAF92	9242868	9251261	-1570.87152	-1562.933843	-1566.313341	-1556.779771	-1560.32794	-1556.518757	-1562.93413	-1572.060079	-1572.058512	-1570.871512	-1571.861329	-1569.905675	-1566.113715	-1569.288873	-1567.749038	A	1637	183	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9252143	9254269	-4619.923552	-4621.288147	-4606.940881	-4616.666272	-4616.666558	-4609.64418	-4615.949922	-4607.643388	-4614.928118	-4619.99849	-4610.96582	-4619.998672	-4611.229171	-4619.057206	-4619.587485	F	3319	507	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9260526	9266468	-8206.21085	-8199.694556	-8199.465974	-8199.993922	-8204.65892	-8202.060744	-8199.449011	-8198.622685	-8204.621227	-8200.003805	-8197.017077	-8196.918925	-8201.085392	-8203.11465	-8200.459106	C	4119	760	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9299233	9301719	-6183.379545	-6204.21357	-6199.058536	-6188.151924	-6183.700926	-6186.546432	-6202.293857	-6199.100872	-6198.005252	-6186.363245	-6198.033132	-6202.416986	-6201.786855	-6197.457694	-6203.249557	D	3956	804	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9311403	9317251	-3494.792452	-3492.16246	-3495.204042	-3491.834262	-3491.834268	-3491.834332	-3492.162386	-3495.203955	-3494.792095	-3495.196358	-3495.204043	-3495.204051	-3495.204	-3494.792236	-3495.203988	A	2247	396	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9327749	9333074	-5003.158775	-5001.290478	-4984.13787	-5003.496867	-5003.056788	-4988.481374	-5001.067443	-4993.654509	-5000.537239	-5000.318742	-4992.502359	-4998.953152	-4980.77572	-4990.371909	-4989.836052	C	3879	670	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9361519	9371393	-8994.279297	-8991.933329	-8988.777201	-8989.098196	-8989.099707	-8988.402883	-8991.181676	-8989.120566	-8995.444567	-8988.166868	-8989.190649	-8990.14671	-8995.724571	-8996.384117	-8996.414985	C	5538	997	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9769345	9770481	-5722.721952	-5714.514967	-5721.632268	-5714.753755	-5722.460471	-5721.030016	-5715.378663	-5723.606921	-5722.852373	-5722.965905	-5723.861757	-5721.363127	-5720.723915	-5721.586699	-5720.435472	C	2709	388	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9800632	9803364	-2017.922303	-2006.325549	-2017.732547	-2005.651957	-2011.734349	-2010.663686	-2008.171535	-2012.120285	-2012.000865	-2017.969222	-2018.902739	-2011.219855	-2012.332088	-2012.25464	-2007.77527	I	1184	327	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9841650	9846661	-10050.02354	-10042.91281	-10039.25544	-10043.46428	-10047.61551	-10039.58848	-10045.231	-10040.90488	-10050.14105	-10035.4701	-10029.11269	-10029.14273	-10038.1059	-10044.14364	-10038.58376	A	5783	954	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9906657	9912088	-3971.656784	-3984.580835	-3974.913977	-3980.999733	-3974.346925	-3978.530075	-3973.529599	-3968.695042	-3965.639626	-3976.628866	-3974.440541	-3985.270585	-3983.867221	-3973.253518	-3988.065769	A	3385	388	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	9969329	9975713	-3233.071357	-3231.985684	-3230.577089	-3232.039662	-3231.81549	-3231.39421	-3233.442183	-3230.987956	-3233.442098	-3232.385755	-3230.153945	-3231.600434	-3231.822202	-3232.932815	-3231.731709	A	1629	449	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10040964	10053223	-11353.68777	-11358.72871	-11357.89812	-11358.58948	-11358.58464	-11358.58772	-11358.72913	-11357.89816	-11353.70088	-11357.81749	-11357.8543	-11357.87382	-11355.07225	-11353.70905	-11355.0724	A	7865	1185	others
APscaff0008ScX6Gil_3HRSCAF92	10205159	10205623	-3218.369374	-3211.286061	-3218.161233	-3213.437273	-3217.118624	-3217.103367	-3214.070635	-3218.429666	-3218.429586	-3216.651126	-3216.664209	-3211.045304	-3216.315293	-3216.417928	-3211.180063	D	1263	313	others
APscaff0008ScX6Gil_3HRSCAF92	10210682	10217289	-3184.60963	-3204.034364	-3200.912725	-3187.829284	-3173.919048	-3185.622344	-3204.068177	-3203.214023	-3192.348786	-3183.355523	-3195.712364	-3196.85999	-3200.912728	-3191.29975	-3203.08953	C	2722	476	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10220031	10221272	-5181.514962	-5189.292207	-5180.580555	-5182.658055	-5182.076713	-5176.573986	-5184.818275	-5183.953616	-5179.714188	-5185.623105	-5186.673925	-5189.68668	-5179.531632	-5179.681255	-5184.455019	A	2543	444	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10247772	10248773	-2981.124421	-2977.95649	-2975.255808	-2978.525434	-2979.439685	-2979.187213	-2981.574037	-2975.255703	-2983.075379	-2963.355342	-2958.449789	-2959.849	-2982.773508	-2983.60688	-2977.644884	E	2201	390	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10424327	10432443	-3712.605531	-3708.624312	-3713.798169	-3708.970884	-3708.828069	-3709.270053	-3709.227877	-3713.798109	-3713.097546	-3711.88178	-3712.489151	-3711.102622	-3712.03314	-3712.000545	-3711.274871	E	2244	476	others
APscaff0008ScX6Gil_3HRSCAF92	10477693	10481274	-3826.644253	-3819.288832	-3822.52139	-3823.07532	-3823.419206	-3821.719194	-3823.105228	-3822.764903	-3823.336361	-3822.25774	-3820.422445	-3816.629937	-3821.737909	-3823.527442	-3818.505948	A	3209	388	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10487983	10491047	-2900.841055	-2898.296026	-2894.885086	-2903.765144	-2901.751728	-2896.484934	-2903.667656	-2900.804172	-2901.94724	-2896.633246	-2896.683523	-2893.747254	-2894.856855	-2900.620959	-2897.029614	A	2436	301	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10534996	10538676	-15046.65928	-15049.44722	-15052.02951	-15052.29766	-15044.82242	-15048.72129	-15056.81865	-15054.61183	-15051.98287	-15037.61592	-15041.46025	-15036.31301	-15047.35399	-15044.94913	-15044.25886	A	8588	1390	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10595307	10619832	-8397.707303	-8380.75846	-8397.585818	-8391.945837	-8396.091326	-8396.019862	-8392.485711	-8397.735526	-8397.699216	-8397.915939	-8397.735458	-8384.929165	-8386.179755	-8386.179607	-8383.580702	I	4492	1602	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10649948	10652119	-1659.059502	-1664.303339	-1665.349734	-1664.815955	-1662.503801	-1665.349668	-1647.350403	-1647.48736	-1644.416649	-1662.047874	-1664.634994	-1664.415596	-1662.936306	-1658.639552	-1662.284387	C	1057	168	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10678397	10681516	-3964.912969	-3963.305574	-3965.000112	-3964.198037	-3965.198046	-3965.000092	-3963.825053	-3964.05234	-3963.761028	-3965.198047	-3965.198056	-3963.736282	-3963.876447	-3963.864762	-3963.050079	D	1569	487	others
APscaff0008ScX6Gil_3HRSCAF92	10689876	10691721	-1971.619262	-1980.109648	-1979.12415	-1974.777093	-1972.695021	-1974.54141	-1976.284153	-1975.656932	-1969.433741	-1973.589483	-1975.448742	-1976.021451	-1976.784214	-1969.485542	-1976.784315	A	2058	231	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10718135	10722680	-3577.798233	-3566.022938	-3581.009814	-3575.396532	-3577.21051	-3580.806448	-3573.461154	-3578.675263	-3578.903776	-3573.487864	-3576.719915	-3568.8137	-3579.400722	-3579.400853	-3568.148074	A	3600	408	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10730876	10736300	-9364.365003	-9360.727691	-9354.681621	-9362.760119	-9363.048779	-9363.118667	-9362.929397	-9354.681705	-9364.426588	-9355.422293	-9353.990171	-9353.647156	-9364.409503	-9364.425623	-9361.241281	A	6245	936	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10777691	10778899	-3463.109585	-3457.177979	-3452.00411	-3448.713107	-3453.732196	-3447.572516	-3456.19788	-3455.721099	-3462.450455	-3462.109359	-3454.563288	-3461.796121	-3453.085024	-3461.703236	-3461.329468	I	2057	405	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10814216	10816456	-2958.819527	-2949.594115	-2954.361172	-2955.284973	-2958.719038	-2954.361172	-2955.322212	-2959.344353	-2959.722563	-2957.019867	-2957.293642	-2951.487214	-2951.175578	-2955.147861	-2950.645699	H	1569	360	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10855768	10858681	-6261.66597	-6252.349975	-6259.706063	-6259.804067	-6261.666074	-6262.11986	-6258.990785	-6258.706667	-6260.462735	-6259.322294	-6257.533643	-6251.881559	-6259.595598	-6259.670422	-6253.250592	A	3137	613	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10859171	10862416	-3835.486088	-3827.154842	-3835.199785	-3828.610657	-3828.08621	-3829.41867	-3828.094168	-3832.833113	-3834.988431	-3835.485512	-3838.595432	-3834.036201	-3835.647306	-3839.545482	-3833.959436	A	4869	592	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10912910	10917578	-5022.668595	-5022.047386	-5018.898636	-5022.816162	-5022.267133	-5021.398282	-5021.920599	-5019.160103	-5023.154205	-5020.087195	-5018.71537	-5020.540893	-5022.025647	-5024.10692	-5023.180423	A	3623	581	others
APscaff0008ScX6Gil_3HRSCAF92	10919566	10931909	-7561.427938	-7564.435436	-7552.374077	-7564.063031	-7563.116138	-7564.968464	-7559.851705	-7548.937152	-7558.485282	-7548.413247	-7549.80349	-7549.331285	-7563.887575	-7562.768997	-7563.233882	A	6274	876	others
APscaff0008ScX6Gil_3HRSCAF92	10968806	10974127	-5345.607642	-5352.115978	-5347.36874	-5347.606546	-5345.941086	-5345.125325	-5344.18404	-5342.0513	-5339.536167	-5346.630497	-5347.531759	-5348.122374	-5347.878965	-5347.894208	-5350.212023	A	3942	491	long_or_complete
APscaff0008ScX6Gil_3HRSCAF92	10986179	10989626	-739.1794438	-741.3458324	-741.3457868	-741.3458324	-741.3457972	-741.345828	-732.7735112	-732.7735095	-732.7734407	-741.3457936	-741.345787	-741.345828	-741.3458083	-739.179436	-741.3458111	A	1553	183	oldgenes
APscaff0008ScX6Gil_3HRSCAF92	11037875	11038492	-2157.896116	-2152.734351	-2158.935031	-2153.834261	-2156.441992	-2156.667074	-2154.309768	-2158.935067	-2158.550833	-2158.057325	-2158.922565	-2153.809015	-2156.215342	-2156.192376	-2152.667619	D	1089	375	others
APscaff0008ScX6Gil_3HRSCAF92	11063483	11063818	-811.2940068	-811.0051203	-813.3567315	-811.0050979	-812.8187214	-813.1864277	-806.6368414	-806.7586948	-806.4205487	-812.406119	-812.8506071	-812.8505996	-812.6201231	-810.8605522	-812.6200699	D	492	87	long_or_complete
